,location,title,company,salary,salrange
5252,"Austin, TX",Planner Sr (Statistician),Travis County,"$55,579 - $62,254 a year",20000
5253,"Austin, TX",Expert Big Data Architect,Acxiom,No Salary Listed,20000
5254,"Austin, TX",Big Data/Analytics Architect,Acxiom,No Salary Listed,20000
5255,"Austin, TX",Senior Data Scientist - Revenue Management,HomeAway,No Salary Listed,20000
5256,"Austin, TX",Data Scientist - Sort & Relevance,Computer Futures,No Salary Listed,20000
5257,"Austin, TX",Research Scientist for Computer Vision / Machine Learning,NVIDIA,No Salary Listed,20000
5258,"Austin, TX 78759 (Arboretum area)",Computer Scientist/Software Engineer,"Signature Science, LLC","$79,000 a year",20000
5259,"Austin, TX",Analytics Portfolio Marketing Leader,IBM,No Salary Listed,20000
5260,"Austin, TX",Junior Research Analyst (Marketing and Social Media),W2O Group,No Salary Listed,20000
5261,"Austin, TX 78701 (Downtown area)",Permitting Specialist,No Company Listed,"$40,000 - $47,000 a year",20000
5262,"Austin, TX",QA Engineer / Software Development,No Company Listed,No Salary Listed,20000
5263,"Austin, TX",Senior Economist,HomeAway,No Salary Listed,20000
5264,"Austin, TX 78759 (Arboretum area)",Bioinformatics Specialist-Metagenomics/Proteomics,"Signature Science, LLC","$90,000 a year",20000
5265,"Austin, TX 78744",Senior Microsoft BI Developer,Microsemi,No Salary Listed,20000
5266,"Austin, TX",Junior Research Analyst (Marketing and Social Media),W2O Group,No Salary Listed,20000
5267,"Austin, TX",Senior Diffractive Optics Engineer,"Magic Leap, Inc.",No Salary Listed,20000
5268,"Austin, TX",Account Manager,Wunderman,No Salary Listed,20000
5269,"Austin, TX","Developer/Analyst I, Computational Biology",Asuragen,No Salary Listed,20000
5270,"Austin, TX",Associate Product Manager,No Company Listed,No Salary Listed,20000
5271,"Austin, TX 73344",Principal Software Architect - Austin,General Electric,No Salary Listed,20000
5272,"Austin, TX 78731",Report Analyst / Developer,No Company Listed,No Salary Listed,20000
5273,"Austin, TX",Data Analytic Manager,eClerx LLC,No Salary Listed,20000
5274,"Austin, TX 78735",Assistant Geologist,Terracon,No Salary Listed,20000
5275,"Austin, TX",Senior Technical Writer,Continuum,No Salary Listed,20000
5276,"Austin, TX",Site Inventory Team Lead,VWR,No Salary Listed,20000
5277,"Austin, TX",Marketing Compliance Associate,Wunderman,No Salary Listed,20000
5278,"Austin, TX 78759 (Arboretum area)",Software Engineer,"Signature Science, LLC",No Salary Listed,20000
5279,"Austin, TX",Quantitative Risk Analyst,Lower Colorado River Authority,No Salary Listed,20000
5280,"Austin, TX",Designer Internship,IBM,No Salary Listed,20000
5281,"Austin, TX",Sr. Data Scientist - Sort Ranking & Relevance,HomeAway,No Salary Listed,20000
5282,"Austin, TX",Engineering Scientist Associate - Software Design Engineerin...,University of Texas at Austin,"$5,400 - $6,500 a month",20000
5283,"Austin, TX 73344",Senior Software Scientist,Thermo Fisher Scientific,No Salary Listed,20000
5284,"Austin, TX",Site Inventory Team Lead,VWR,No Salary Listed,20000
5285,"Austin, TX",Machine Learning and Computational Engineering Researcher,No Company Listed,No Salary Listed,20000
5286,"Austin, TX 73344",Bioinformatics Scientist,Thermo Fisher Scientific,No Salary Listed,20000
5287,"Austin, TX",Engineering Scientist Associate - Software Design Engineerin...,University of Texas at Austin,"$5,400 - $6,500 a month",20000
5288,"Austin, TX 78730",Software Development Engineer,Cray,No Salary Listed,20000
5289,"Austin, TX",Jr. Copywriter,Wunderman,No Salary Listed,20000
5290,"Austin, TX 78704 (South Lamar-South Congress area)",Engagement Manager,Zilliant,No Salary Listed,20000
5291,"Austin, TX 78701 (Downtown area)",Head of Growth - Marketing and Sales Leader,No Company Listed,No Salary Listed,20000
5292,"Austin, TX",Jr. Copywriter,Wunderman,No Salary Listed,20000
5293,"Austin, TX",UX Designer,IBM,No Salary Listed,20000
5294,"Austin, TX",Marketing Intern,HDR,No Salary Listed,20000
5295,"Austin, TX",User Experience (UX) Designer,IBM,No Salary Listed,20000
5296,"Austin, TX",SR Software Product Manager - 19401,CDK Global,No Salary Listed,20000
5297,"Austin, TX 78701 (Downtown area)",Content Engineering - Client Services Lead & Trainer,No Company Listed,No Salary Listed,20000
5298,"Austin, TX",No Job Title Listed,National Instruments,No Salary Listed,20000
5299,"Austin, TX","Senior Scientist, Diagnostic Products",Asuragen,No Salary Listed,20000
5300,"Austin, TX","Manager, Psychometric and Research Services",Pearson,No Salary Listed,20000
5301,"Austin, TX",Data Management Specialist,No Company Listed,No Salary Listed,20000
5302,"Austin, TX",No Job Title Listed,National Instruments,No Salary Listed,20000
5303,"Austin, TX","Senior Product Manager, Marketplace Ranking",HomeAway,No Salary Listed,20000
5304,"Austin, TX",SR Software Product Manager - 19401,CDK Global,No Salary Listed,20000
5305,"Austin, TX",Epidemiologist III,Dept of State Health Services,"$4,599 - $6,066 a month",20000
5306,"Austin, TX",Jr. Art Director,Wunderman,No Salary Listed,20000
5307,"Austin, TX 78701 (Downtown area)",Content Engineering - Client Services Lead & Trainer,No Company Listed,No Salary Listed,20000
5308,"Austin, TX",Research Scientist,University of Texas at Austin,"$8,333 - $10,000 a month",20000
5309,"Austin, TX",Principal Software Engineer Job,Micron,No Salary Listed,20000
5310,"Austin, TX",Data Management Specialist,No Company Listed,No Salary Listed,20000
5311,"Austin, TX",Research Scientist,University of Texas at Austin,"$8,333 - $10,000 a month",20000
5312,"Austin, TX","Scientist II, Research",Asuragen,No Salary Listed,20000
5313,"Austin, TX",Research Engineering/ Scientist Associate V (Exempt) - Lab M...,University of Texas at Austin,"$4,390 a month",20000
5314,"Austin, TX",Principal Engineer: Storage Software SQA,Micron,No Salary Listed,20000
5315,"Austin, TX",Senior Big Data Backend Engineer,Computer Futures,No Salary Listed,20000
5316,"Austin, TX",Accounting Manager,Wunderman,No Salary Listed,20000
5317,"Austin, TX",Office Manager / Receptionist,Wunderman,No Salary Listed,20000
5318,"Austin, TX",Accountant / Internal Auditor,Wunderman,No Salary Listed,20000
5319,"Austin, TX",Research Engineering/ Scientist Assistant - Research Assista...,University of Texas at Austin,"$2,500 a month",20000
5320,"Austin, TX",Financial Officer - Business Services Manager,University of Texas at Austin,"$7,500 a month",20000
5321,"Austin, TX","Scientist II, Development",Asuragen,No Salary Listed,20000
5322,"Austin, TX",Engineering Scientist Associate - Information Systems Engine...,University of Texas at Austin,"$5,400 - $6,500 a month",20000
5323,"Austin, TX 78759 (Arboretum area)",Senior Principal Software Engineer (Big Data),The Advisory Board Company,No Salary Listed,20000
5324,"Austin, TX 78746","Senior Software Engineer, Austin",Lithium Technologies,No Salary Listed,20000
5325,"Austin, TX",Research Engineering/ Scientist Associate II (Exempt) - Natu...,University of Texas at Austin,"$4,583 a month",20000
5326,"Austin, TX 78730",Software Engineer - Hardware Management Services,Cray,No Salary Listed,20000
5327,"Austin, TX",Research Associate - Inorganic Sedimentary Geochemist,University of Texas at Austin,"$6,250 - $8,333 a month",20000
5328,"Austin, TX 73344",Staff Software Engineer,General Electric,No Salary Listed,20000
5329,"Austin, TX",Engineering Scientist - Senior Software Defined Radio Receiv...,University of Texas at Austin,"$6,250 - $10,833 a month",20000
5330,"Austin, TX",Research Engineering/ Scientist Associate II (Exempt) - Fron...,University of Texas at Austin,"$4,583 a month",20000
5331,"Austin, TX 78701 (Downtown area)",Technical Recruiter,No Company Listed,No Salary Listed,20000
5332,"Austin, TX",Medical Lab Scientist,The Austin Diagnostic Clinic,No Salary Listed,20000
5333,"Austin, TX",Project Accountant,WSP | Parsons Brinckerhoff,No Salary Listed,20000
5334,"Austin, TX",Research Engineering/ Scientist Associate III (Exempt) - Ful...,University of Texas at Austin,"$5,416 a month",20000
5335,"Austin, TX 78701 (Downtown area)",Full Stack JavaScript Developer - MEAN stack,,"$80,000 - $120,000 a year",20000
5336,"Kyle, TX 78640",Medical Technologist/Clinical Laboratory Scientist PRN,"SCHRYVER MEDICAL, LLC",No Salary Listed,20000
5337,"Austin, TX 78759 (Arboretum area)",Entry- Level Engineer / Scientist / Health and Safety,No Company Listed,No Salary Listed,20000
5338,"Leander, TX 78641",Summer Engineering Co-Op,Dana Corp.,No Salary Listed,20000
5339,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5340,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5341,"Austin, TX 78703",Senior Data Scientist,Civitas Learning,No Salary Listed,20000
5342,"Austin, TX",Malware Data Scientist,No Company Listed,No Salary Listed,20000
5343,"Austin, TX 78735",Statistical Programmer,No Company Listed,No Salary Listed,20000
5344,"Austin, TX",Horticulture Systems Support Specialist,No Company Listed,No Salary Listed,20000
5345,"Austin, TX 78731",Data Scientist,Indeed,No Salary Listed,20000
5346,"Austin, TX",Research Scientist,No Company Listed,"$75,000 - $90,000 a year",20000
5347,"Austin, TX 78703",Data Integrity Specialist,No Company Listed,No Salary Listed,20000
5348,"Austin, TX",Data Scientist,Roc Search,No Salary Listed,20000
5349,"Austin, TX",Senior Data Scientist,No Company Listed,No Salary Listed,20000
5350,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5351,"Austin, TX 78746",Research Scientist,No Company Listed,"$80,000 - $110,000 a year",20000
5352,"Austin, TX",Senior Data Scientist,No Company Listed,No Salary Listed,20000
5353,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5354,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,20000
5355,"Austin, TX",Machine Learning Algorithm Developer Engineer,No Company Listed,No Salary Listed,20000
5356,"Austin, TX 78731",Data Science Manager,Indeed,No Salary Listed,20000
5357,"Austin, TX",Lead Data Science Immersive Instructor,General Assembly,No Salary Listed,20000
5358,"Austin, TX 78746",Customer Service/Operations -Research Analyst,Myriad Development,"$35,000 a year",20000
5359,"Austin, TX",Data Scientist,Apex Systems Inc,No Salary Listed,20000
5360,"Austin, TX 78744",Staff Scientist,No Company Listed,No Salary Listed,20000
5361,"Austin, TX 78744",No Job Title Listed,No Company Listed,No Salary Listed,20000
5362,"Austin, TX 78746",Jr. Technology Research Analyst,Keller Williams,No Salary Listed,20000
5363,"Austin, TX",Software Engineer,No Company Listed,No Salary Listed,20000
5364,"Austin, TX 78731",Data Engineer,Indeed,No Salary Listed,20000
5365,"Austin, TX",Engineering Scientist Associate - Software Defined Radio Rec...,University of Texas at Austin,"$5,400 - $6,500 a month",20000
5366,"Austin, TX",Senior Machine Learning Developer,No Company Listed,No Salary Listed,20000
5367,"Austin, TX",Sales Strategy & Analytics Manager,No Company Listed,No Salary Listed,20000
5368,"Austin, TX 78746",Information Security Engineer,NewComLink,No Salary Listed,20000
5369,"Austin, TX 78731",Billing Correspondence Representative,Natera,No Salary Listed,20000
5370,"Austin, TX 78731",Billing Call Center Representative,Natera,No Salary Listed,20000
5371,"Austin, TX 78744",Experienced Clinical LC-MS/MS Operator,Genotox Laboratories,No Salary Listed,20000
5372,"Austin, TX",Senior Software Engineer,No Company Listed,No Salary Listed,20000
5373,"Austin, TX 78731",Billing System Configuration Coordinator,Natera,No Salary Listed,20000
5374,"Austin, TX","Policy Research Analyst - Temporary, FT and PT",No Company Listed,$15 - $25 an hour,20000
5375,"Austin, TX","Senior Software Engineer, Austin",No Company Listed,No Salary Listed,20000
5376,"Round Rock, TX 78682",Reconciliation Research Analyst,No Company Listed,No Salary Listed,20000
5377,"Austin, TX 78731",Billing Reimbursement Specialist III,Natera,No Salary Listed,20000
5378,"Austin, TX",Backend Data Engineer (Java),No Company Listed,No Salary Listed,20000
5379,"Austin, TX",Growth Hacker for Alamo Drafthouse,Alamo Drafthouse Cinemas,No Salary Listed,20000
5380,"Austin, TX 78731",Missing Information Coordinator,Natera,No Salary Listed,20000
5381,"Austin, TX 78731","Associate Director, Revenue Cycle Management (RCM)",Natera,No Salary Listed,20000
5382,"Austin, TX 78701 (Downtown area)",Digital Marketing Account Manager (2+ yrs PPC experience),No Company Listed,No Salary Listed,20000
5383,"Austin, TX 78731",Customer Care Tier 1 Specialist,Natera,No Salary Listed,20000
5384,"Austin, TX",Recruiter,No Company Listed,No Salary Listed,20000
5385,"Austin, TX",JavaScript Developer,No Company Listed,"$120,000 a year",20000
5386,"Austin, TX 78731",Human Resources Business Partner,Natera,No Salary Listed,20000
5387,"Austin, TX 78731",Billing Reimbursement - Refunds Specialist,Natera,No Salary Listed,20000
5388,"Tualatin, OR 97062",Data Scientist,Lam Research,No Salary Listed,20000
5389,"Hillsboro, OR 97124",Statistician,Intel,No Salary Listed,20000
5390,"Portland, OR",Data Scientist,comScore,No Salary Listed,20000
5391,"Portland, OR",No Job Title Listed,Cambia Health,No Salary Listed,20000
5392,"Portland, OR",Data Scientist Internship - Marketing,Cambia Health,No Salary Listed,20000
5393,"Hillsboro, OR 97124",2017 Research Scientist,Intel,No Salary Listed,20000
5394,"Portland, OR",Data Scientist Internship - Deep Learning,Cambia Health,No Salary Listed,20000
5395,"Portland, OR 97205 (Northwest area)","Analyst, Energy Services - Statistical and Economic Analysis...",No Company Listed,No Salary Listed,20000
5396,"Hillsboro, OR 97124",HPC Research Scientist -- Runtimes and Automatic Performance...,Intel,No Salary Listed,20000
5397,"Portland, OR",Data Scientist Internship - Natural Language Processing,Cambia Health,No Salary Listed,20000
5398,"Portland, OR",Traditional Markets Research Analyst,BMO Financial Group,No Salary Listed,20000
5399,"Wilsonville, OR 97070","SW Development Engineer (C++, machine learning)",Mentor Graphics,No Salary Listed,20000
5400,"Hillsboro, OR 97124",Statistical Analyst,Intel,No Salary Listed,20000
5401,"Portland, OR 97232 (Kerns area)",Environmental Sciences Team Lead,"Parametrix, Inc.",No Salary Listed,20000
5402,"Portland, OR",Medical Policy Research Analyst,Cambia Health,No Salary Listed,20000
5403,"Portland, OR","Market Research, Sr. Analyst",NIKE INC,No Salary Listed,20000
5404,"Hillsboro, OR 97124","Data Analysis Software Engineer (Hillsboro, OR)",Nanometrics Incorporated,No Salary Listed,20000
5405,"Beaverton, OR",Data Sciences Manager,TransCore,No Salary Listed,20000
5406,"Portland, OR","Market Research, Sr. Analyst",NIKE INC,No Salary Listed,20000
5407,"Hillsboro, OR",Vice President of Data Science/Machine Learning,SureID,No Salary Listed,20000
5408,"Portland, OR",Data Scientist,Cambia Health,No Salary Listed,20000
5409,"Vancouver, WA",Corporate Research Analyst,DiscoverOrg,No Salary Listed,20000
5410,"Portland, OR",Part-Time Data Labeler I or II (DOE),Cambia Health,No Salary Listed,20000
5411,"Portland, OR",Quantitative Risk Analyst,U.S. Bank,No Salary Listed,20000
5412,"Portland, OR 97209 (Pearl District area)",Research Scientist,Northwest Evaluation Association,No Salary Listed,20000
5413,"Hillsboro, OR 97124",Embedded Algorithm Developer,Intel,No Salary Listed,20000
5414,"Hillsboro, OR 97124",Undergraduate Intern- Machine Learning Algorithms,Intel,No Salary Listed,20000
5415,"Portland, OR",Human Health Risk Assessor,Arcadis:US,No Salary Listed,20000
5416,"Portland, OR",Provider Analytics Manager I-IV (DOE),Cambia Health,No Salary Listed,20000
5417,"Portland, OR 97240 (Hosford area)",Biostatistician 3,Providence Health & Services,No Salary Listed,20000
5418,"Portland, OR",Model Risk Analyst - Portland,Umpqua Bank,No Salary Listed,20000
5419,"Portland, OR",Full Stack Software Engineer - 15701,CDK Global,No Salary Listed,20000
5420,"Portland, OR",BES Internship (Community Service Aide II),"City of Portland, OR",$13.10 - $16.36 an hour,20000
5421,"Portland, OR 97204 (Downtown area)",Staff Software Engineer,Walmart eCommerce,No Salary Listed,20000
5422,"Portland, OR",Analyst - Market Research,"Market Strategies International, Inc.",No Salary Listed,20000
5423,"Portland, OR 97204 (Downtown area)",Drug Discovery Associate,No Company Listed,No Salary Listed,20000
5424,"Hillsboro, OR 97124",Wireless Signal Processing and Architecture Resear,Intel,No Salary Listed,20000
5425,"Portland, OR",Postdoctoral Fellow,Oregon Health & Science University,"$43,692 a year",20000
