,location,title,company,salary,salrange
2374,"Fort Lauderdale, FL",Human Resources Business Partner,"Magic Leap, Inc.",No Salary Listed,100000
2375,"Fort Lauderdale, FL",Sr. Gerrit Engineer - Contractor,"Magic Leap, Inc.",No Salary Listed,100000
2376,"Fort Lauderdale, FL",Lead Software Engineer (Immersive Applications),"Magic Leap, Inc.",No Salary Listed,100000
2377,"Fort Lauderdale, FL",Principal/Lead Software Engineer (Realtime Communications),"Magic Leap, Inc.",No Salary Listed,100000
2378,"Fort Lauderdale, FL","Computer Vision, Sensors, & Algorithm Architect","Magic Leap, Inc.",No Salary Listed,100000
2379,"Fort Lauderdale, FL",Director of Software Quality Assurance,"Magic Leap, Inc.",No Salary Listed,100000
2380,"Fort Lauderdale, FL",Lead Manufacturing Test Software Engineer,"Magic Leap, Inc.",No Salary Listed,100000
2381,"Plantation, FL",SAP Financial Systems Manager,"Magic Leap, Inc.",No Salary Listed,100000
2382,"Fort Lauderdale, FL",Lead Tools & Infrastructure Engineer,"Magic Leap, Inc.",No Salary Listed,100000
2383,"Fort Lauderdale, FL","Director, Strategic Sourcing & Category Management","Magic Leap, Inc.",No Salary Listed,100000
2384,"Plantation, FL",Sr. Software Development Engineer in Test (SDET),"Magic Leap, Inc.",No Salary Listed,100000
2385,"Fort Lauderdale, FL",Sr. Software Engineer (Test Automation) - Contractor,"Magic Leap, Inc.",No Salary Listed,100000
2386,"Fort Lauderdale, FL",Sr. Manufacturing Information Systems Engineer,"Magic Leap, Inc.",No Salary Listed,100000
2387,"Miami, FL",Machine Learning Engineer,CTI Consulting,"$120,000 a year",100000
2388,"Miami Lakes, FL","Manager, Continuous Improvement",No Company Listed,No Salary Listed,100000
2389,"Aventura, FL","Manager, Statistical Programmer (Clinical)",No Company Listed,No Salary Listed,100000
2390,"Atlanta, GA",Lead Data Scientist,Cox Automotive,No Salary Listed,100000
2391,"Atlanta, GA 30338",Healthcare & Life Sciences - Data Scientist,KPMG,No Salary Listed,100000
2392,"Atlanta, GA",Lead Decision Scientist,Cox Automotive,No Salary Listed,100000
2393,"Atlanta, GA",Senior Data Scientist,IgnitionOne,No Salary Listed,100000
2394,"Atlanta, GA",Data Analytics Software Engineer,IBM,No Salary Listed,100000
2395,"Duluth, GA 30096",Data Scientist III Job,AGCO,No Salary Listed,100000
2396,"Atlanta, GA",Health Statistician,Booz Allen Hamilton,No Salary Listed,100000
2397,"Atlanta, GA",Data Scientist,Travelport,No Salary Listed,100000
2398,"Atlanta, GA",Staff Research Scientist I (PIR Beta),No Company Listed,No Salary Listed,100000
2399,"Atlanta, GA",Senior Statistical Consultant,Equifax,No Salary Listed,100000
2400,"Atlanta, GA","Sr. Manager, Data Science",Capgemini,No Salary Listed,100000
2401,"Atlanta, GA 30339",Statistician,ASSURANT,No Salary Listed,100000
2402,"Atlanta, GA",Data Scientist - Healthcare,No Company Listed,"$170,000 a year",100000
2403,"Atlanta, GA 30318 (Rockdale area)",Data Scientist - Railroad Experience Required,No Company Listed,No Salary Listed,100000
2404,"Atlanta, GA 30318 (Rockdale area)",Data Scientist - Aviation/Aerospace Experience Required,No Company Listed,No Salary Listed,100000
2405,"Atlanta, GA",Senior Quantitative Risk Management Analyst,No Company Listed,No Salary Listed,100000
2406,"Atlanta, GA",Senior Quantitative Risk Management Analyst,Federal Home Loan Bank of Atlanta,No Salary Listed,100000
2407,"Atlanta, GA","Manager, Data Science",Capgemini,No Salary Listed,100000
2408,"Atlanta, GA",Senior Solution Architect - Data Science SME,Capgemini,No Salary Listed,100000
2409,"Atlanta, GA",Head of Analytic Operations,IgnitionOne,No Salary Listed,100000
2410,"Atlanta, GA","Tech Lead, Data Engineering",IgnitionOne,No Salary Listed,100000
2411,"Atlanta, GA 30301 (Buckhead area)",Data Scientist,No Company Listed,$55 an hour,100000
2412,"Atlanta, GA 30303 (Five Points area)",Data Scientist,No Company Listed,No Salary Listed,100000
2413,"Atlanta, GA",Machine Learning & Big Data Expert,VDart Inc,No Salary Listed,100000
2414,"Marietta, GA 30063",Research Scientist Senior,Lockheed Martin,No Salary Listed,100000
2415,"Atlanta, GA",Sr. Consultant - Data Science,Capgemini,No Salary Listed,100000
2416,"Atlanta, GA",Managing Solution Architect - Digital Marketing and Consumer...,Capgemini,No Salary Listed,100000
2417,"Atlanta, GA","Accenture Insights Platform Product Manager, Southeast US Re...",Accenture,No Salary Listed,100000
2418,"Atlanta, GA 30319",Advisor Analytics Architect,Turner,No Salary Listed,100000
2419,"Atlanta, GA",Senior Investment Research Analyst,Advisor Group,No Salary Listed,100000
2420,"Atlanta, GA",Epidemiologist,Centers for Disease Control and Prevention,"$90,023 - $123,234 a year",100000
2421,"Atlanta, GA 30339",Software Engineer III,Scientific Research Corporation,No Salary Listed,100000
2422,"Atlanta, GA 30322","Director, Laboratory Services",Children's Healthcare of Atlanta,No Salary Listed,100000
2423,"Atlanta, GA",Senior Meteorological Software Engineer,IBM,No Salary Listed,100000
2424,"Atlanta, GA 30318 (Rockdale area)",ELSYS Avionics Project Engineer/Manager - ELSYS 1326,Georgia Tech Research Institute,No Salary Listed,100000
2425,"Atlanta, GA 30338",Software Engineer - Healthcare & Life Sciences,KPMG,No Salary Listed,100000
2426,"Atlanta, GA",World Wide Manufacturing Business Manager,Cray,No Salary Listed,100000
2427,"Atlanta, GA 30318 (Rockdale area)",Embedded Software Engineer - ELSYS 1292,Georgia Tech Research Institute,No Salary Listed,100000
2428,"Atlanta, GA",Staff Research Scientist V: Materials Researcher,No Company Listed,No Salary Listed,100000
2429,"Atlanta, GA 30318 (Rockdale area)",Physics Modeling and Simulation Sr. Engineer - EOSL 1245,Georgia Tech Research Institute,No Salary Listed,100000
2430,"Atlanta, GA",Lead Behavorial Scientist,Centers for Disease Control and Prevention,"$106,380 - $138,296 a year",100000
2431,"Atlanta, GA 30318 (Rockdale area)",Information System Security Officer- Atlanta RSD 1313,Georgia Tech Research Institute,No Salary Listed,100000
2432,"Atlanta, GA 30339","Senior Consultant, Operations Research",No Company Listed,No Salary Listed,100000
2433,"Atlanta, GA 30319",Staff Software Engineer,General Electric,No Salary Listed,100000
2434,"Atlanta, GA 30318 (Rockdale area)",Web Developer - ICL-1267,Georgia Tech Research Institute,No Salary Listed,100000
2435,"Atlanta, GA 30328",Senior Data Analyst,Matrix Resources,No Salary Listed,100000
2436,"Atlanta, GA 30318 (Rockdale area)",IR Countermeasures M&S Sr. Engineer - EOSL 1246,Georgia Tech Research Institute,No Salary Listed,100000
2437,"Atlanta, GA",Wholesale Business Information Office (BIO) Statistical Quan...,SunTrust,No Salary Listed,100000
2438,"Atlanta, GA 30318 (Rockdale area)",Physics Modeling and Simulation Jr. Engineer - EOSL 1242,Georgia Tech Research Institute,No Salary Listed,100000
2439,"Atlanta, GA",Hadoop Engineer Videa,Cox Media Group,No Salary Listed,100000
2440,"Atlanta, GA","Senior Manager, Data Insights Engineering",Varian Medical Systems,No Salary Listed,100000
2441,"Atlanta, GA 30318 (Rockdale area)",Missile Warning Systems M&S Jr. Engineer - EOSL 1241,Georgia Tech Research Institute,No Salary Listed,100000
2442,"Atlanta, GA 30318 (Rockdale area)",Quantum Info System -Physics - Research Scientist II/SRS - C...,Georgia Tech Research Institute,No Salary Listed,100000
2443,"Atlanta, GA 30318 (Rockdale area)",IR Countermeasures M&S Jr. Engineer - EOSL 1243,Georgia Tech Research Institute,No Salary Listed,100000
2444,"Atlanta, GA",IT Statistician,No Company Listed,$50 - $55 an hour,100000
2445,"Atlanta, GA",Account Executive - South East,No Company Listed,No Salary Listed,100000
2446,"Atlanta, GA",E2E Integration Architect-OOA/OOD SOA Java background-machin...,Capgemini,No Salary Listed,100000
2447,"Atlanta, GA",Immediate hire || Machine Learning & Big Data Expert || Dall...,VDart Inc,No Salary Listed,100000
2448,"Atlanta, GA 30338","Manager, Tax Technology - Data Analytics Machine Learning",KPMG,No Salary Listed,100000
2449,"Atlanta, GA 30318 (Rockdale area)",Missile Warning Systems M&S Sr. Engineer - EOSL 1244,Georgia Tech Research Institute,No Salary Listed,100000
2450,"Atlanta, GA 30328",IT Statistician,Matrix Resources,No Salary Listed,100000
2451,"Vinings, GA",Senior Software Engineer (Big Data),Thompson Technologies,No Salary Listed,100000
2452,"Atlanta, GA 30338",Mobile Technical Architect - Native Mobile (iOS and Android)...,Perficient,No Salary Listed,100000
2453,"Atlanta, GA",Sr. Data Scientist,No Company Listed,No Salary Listed,100000
2454,"Atlanta, GA 30318 (Rockdale area)",Missile Warning Systems M&S Sr. Engineer - EOSL 1244,Georgia Tech Research Institute,No Salary Listed,100000
2455,"Atlanta, GA",Statistician - Model Validation,Smith Hanley Associates,"$90,000 - $120,000 a year",100000
2456,"Norcross, GA",Data Scientist,Principle Solutions Group,"$130,000 a year",100000
2457,"Atlanta, GA",1015 Data Scientist,"ReqRoute,Inc",No Salary Listed,100000
2458,"Atlanta, GA",Sr. Big Data Solutions Architect,Optomi,No Salary Listed,100000
2459,"Atlanta, GA",Data Ops Engineer,No Company Listed,No Salary Listed,100000
2460,"Atlanta, GA",Data Engineer,No Company Listed,No Salary Listed,100000
2461,"Atlanta, GA 30326 (Buckhead area)",Sr. Software Engineer (Need an Active TS/SCI Clearance),No Company Listed,No Salary Listed,100000
2462,"Atlanta, GA",Automation Architect,Optomi,No Salary Listed,100000
2463,"Roswell, GA",Senior Statistical Consultant,Principle Solutions Group,"$120,000 a year",100000
2464,"North Metro, GA 30026",Business Data Architect,Eclaro,No Salary Listed,100000
2465,"Atlanta, GA",SR Hadoop Developer ***W2 POSITION NO C2C/H1,No Company Listed,$55 an hour,100000
2466,"Redmond, WA 98052",Data Scientist II,Microsoft,No Salary Listed,100000
2467,"Seattle, WA 98101 (Downtown area)",Data Scientist- Business Analytics,Zillow,No Salary Listed,100000
2468,"Redmond, WA 98052",Data and Applied Scientist - Xbox,Microsoft,No Salary Listed,100000
2469,"Bellevue, WA",Data Scientist Lead,BOEING,No Salary Listed,100000
2470,"Redmond, WA 98052",Learning & Development Specialist,Microsoft,No Salary Listed,100000
2471,"Seattle, WA 98104 (First Hill area)",Data Scientist,KPMG,No Salary Listed,100000
2472,"Bellevue, WA",Applied Data Scientist,eBay Inc.,No Salary Listed,100000
2473,"Redmond, WA 98052","Data Scientist - SCOPE, SQL, JavaScript",No Company Listed,No Salary Listed,100000
2474,"Redmond, WA 98052",Principal Data Scientist,Microsoft,No Salary Listed,100000
2475,"Redmond, WA 98052",DATA & APPLIED SCIENTIST 2,Microsoft,No Salary Listed,100000
2476,"Seattle, WA",Machine Learning Scientist,Amazon Corporate LLC,No Salary Listed,100000
2477,"Seattle, WA",Principal Data Scientist (Insights & Analytics),No Company Listed,No Salary Listed,100000
2478,"Seattle, WA","Applied Research Scientist, Core Machine Learning",Facebook,No Salary Listed,100000
2479,"Bellevue, WA",Applied Scientist II,Microsoft,No Salary Listed,100000
2480,"Redmond, WA 98052",PRINCIPAL APPLIED DATA SCIENTIST,Microsoft,No Salary Listed,100000
2481,"Seattle, WA",Data Scientist,Hitachi Consulting Corporation US,No Salary Listed,100000
2482,"Seattle, WA 98115 (Wedgwood area)",Data Scientist,Logic20/20,No Salary Listed,100000
2483,"Bellevue, WA",Senior Applied Data Scientist,Microsoft,No Salary Listed,100000
2484,"Redmond, WA 98052",No Job Title Listed,Microsoft,No Salary Listed,100000
2485,"Redmond, WA 98052",Senior Data & Applied Scientist,Microsoft,No Salary Listed,100000
2486,"Redmond, WA 98052",Principal Data & Applied Science,Microsoft,No Salary Listed,100000
2487,"Seattle, WA 98109 (Westlake area)",Omics Data Scientist,Fred Hutchinson Cancer Research Center,No Salary Listed,100000
2488,"Bellevue, WA",Data Scientist 1,Beyondsoft Consulting Corp.,No Salary Listed,100000
2489,"Bellevue, WA",Data Scientist,Concur,No Salary Listed,100000
2490,"Seattle, WA",Director of Data Science,Wunderman,No Salary Listed,100000
2491,"Redmond, WA 98052",Applications Developer - Data Analysis,No Company Listed,No Salary Listed,100000
2492,"Redmond, WA 98052",Maching Learning Scientist,Microsoft,No Salary Listed,100000
2493,"Seattle, WA",Senior Research Scientist /Data Scientist,Comtech LLC,No Salary Listed,100000
2494,"Bellevue, WA",Applied Scientist - Email Inferences Team,Microsoft,No Salary Listed,100000
2495,"Bellevue, WA 98006 (Somerset area)",Senior Data Scientist,Salesforce,No Salary Listed,100000
2496,"Redmond, WA",Data Scientist,Diverse Lynx LLC,No Salary Listed,100000
2497,"Seattle, WA",Data Scientist,Capital One,No Salary Listed,100000
2498,"Bellevue, WA",Principal Data Scientist I,Concur,No Salary Listed,100000
2499,"Seattle, WA",Data Scientist (1 year term),SEIU 775 Benefits Group,No Salary Listed,100000
2500,"Seattle, WA",Public Defense Research and Data Analyst,King County,"$90,528 - $114,750 a year",100000
2501,"Seattle, WA",Data Scientist (All Levels) (Seattle),Lyft Corporate,No Salary Listed,100000
2502,"Bellevue, WA 98004 (Downtown area)","Data Scientist, Customer Solutions",No Company Listed,No Salary Listed,100000
2503,"Redmond, WA 98052",No Job Title Listed,Microsoft,No Salary Listed,100000
2504,"Kirkland, WA",Senior Software Development Manager - Data Science,GoDaddy,No Salary Listed,100000
2505,"Seattle, WA 98121 (Belltown area)",No Job Title Listed,Starbucks,No Salary Listed,100000
2506,"Redmond, WA 98052",Principal Program Manager,Microsoft,No Salary Listed,100000
2507,"Bellevue, WA 98004 (Downtown area)","Sr. Data Scientist, SAP SMB Team",SAP,No Salary Listed,100000
2508,"Bothell, WA 98021","Sr./Principal Scientist, Bioinformatics/Computational Biolog...",Seattle Genetics,No Salary Listed,100000
2509,"Seattle, WA 98119 (Queen Anne area)",Senior Data Scientist,POP,No Salary Listed,100000
2510,"Seattle, WA 98109 (Westlake area)",Principal Data Scientist,Fred Hutchinson Cancer Research Center,No Salary Listed,100000
2511,"Seattle, WA",Research Scientist--Large-scale machine learning,No Company Listed,No Salary Listed,100000
2512,"Seattle, WA",Senior Software Engineer Device Commerce Machine Learning,Catapult Staffing,No Salary Listed,100000
2513,"Seattle, WA 98119 (Queen Anne area)","Consulting Manager, Data Science | 033117181",No Company Listed,No Salary Listed,100000
2514,"Redmond, WA 98052",Software Engineer II,Microsoft,No Salary Listed,100000
2515,"Seattle, WA 98109 (Westlake area)",Senior Research Scientist - Diabetic Kidney Disease (DKD) Jo...,Novo Nordisk,No Salary Listed,100000
2516,"Seattle, WA","Data Scientist, Machine Learning",No Company Listed,No Salary Listed,100000
2517,"Seattle, WA","Manager, Corporate Analytics",Nordstrom,No Salary Listed,100000
2518,"Seattle, WA","Data Scientist, Analytics",Facebook,No Salary Listed,100000
2519,"Seattle, WA 98101 (Downtown area)","Sr. Principal Data Scientist, Machine Learning",Zillow,No Salary Listed,100000
2520,"Bellevue, WA",No Job Title Listed,Microsoft,No Salary Listed,100000
2521,"Redmond, WA 98052",Senior Machine Learning Engineer,Microsoft,No Salary Listed,100000
2522,"Bellevue, WA",Senior Applied Scientist,Microsoft,No Salary Listed,100000
2523,"Seattle, WA",DIRECTOR OF RESEARCH INFORMATION TECHNOLOGIES,University of Washington Medical Center,No Salary Listed,100000
2524,"Redmond, WA 98052",Biometric DVE - Surface,Microsoft,No Salary Listed,100000
2525,"Seattle, WA",Data Engineer,No Company Listed,No Salary Listed,100000
2526,"Seattle, WA 98109 (Westlake area)",ML/AL Scientist,No Company Listed,No Salary Listed,100000
2527,"Seattle, WA",Business Performance Manager,No Company Listed,No Salary Listed,100000
2528,"Seattle, WA",Postdoc Fellowship,Celgene,No Salary Listed,100000
2529,"Redmond, WA","Computer Vision Research Scientist, PhD University Grad",No Company Listed,No Salary Listed,100000
2530,"Redmond, WA 98052",Data Scientist Lead Scoring,Microsoft,No Salary Listed,100000
2531,"Seattle, WA",Sr. Research Scientist-Machine Learning,No Company Listed,No Salary Listed,100000
2532,"Seattle, WA","Sr. Principal Data Scientist, Machine Learning",No Company Listed,No Salary Listed,100000
2533,"Bothell, WA 98021","Director/Associate Director, SERM (Head of PVG Scientists)",Seattle Genetics,No Salary Listed,100000
2534,"Redmond, WA 98052",Sr. Software Engineer,Microsoft,No Salary Listed,100000
2535,"Seattle, WA",Business Planning Manager,HERE,No Salary Listed,100000
2536,"Seattle, WA 98101 (Downtown area)",Senior Data Scientist,Zillow,No Salary Listed,100000
2537,"Redmond, WA 98052",Senior/Principal Data Scientist,Microsoft,No Salary Listed,100000
